run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,train_loss,val_loss,ppl
cerebras_1.3B,1.3,645.0,5.031818,45000,14.3,0.0006,0.1,bf16,3.4424,3.4189,30.54
cerebras_1.3B,1.3,659.0,5.143636,46000,14.3,0.0006,0.1,bf16,3.4212,3.4079,30.2
cerebras_1.3B,1.3,674.0,5.255455,47000,14.3,0.0006,0.1,bf16,3.4348,3.4168,30.47
cerebras_1.3B,1.3,688.0,5.367273,48000,14.3,0.0006,0.1,bf16,3.3914,3.3716,29.12
cerebras_1.3B,1.3,702.0,5.479091,49000,14.3,0.0006,0.1,bf16,3.4038,3.3877,29.6
cerebras_1.3B,1.3,717.0,5.590909,50000,14.3,0.0006,0.1,bf16,3.4154,3.3874,29.59
cerebras_1.3B,1.3,731.0,5.702727,51000,14.3,0.0006,0.1,bf16,3.375,3.3717,29.13
cerebras_1.3B,1.3,745.0,5.814545,52000,14.3,0.0006,0.1,bf16,3.4021,3.3738,29.19
cerebras_1.3B,1.3,760.0,5.926364,53000,14.3,0.0006,0.1,bf16,3.3901,3.366,28.96
cerebras_1.3B,1.3,774.0,6.038182,54000,14.3,0.0006,0.1,bf16,3.3721,3.3442,28.34
cerebras_1.3B,1.3,788.0,6.15,55000,14.3,0.0006,0.1,bf16,3.3708,3.3481,28.45
cerebras_1.3B,1.3,803.0,6.261818,56000,14.3,0.0006,0.1,bf16,3.344,3.3334,28.03
cerebras_1.3B,1.3,817.0,6.373636,57000,14.3,0.0006,0.1,bf16,3.3431,3.314,27.5
cerebras_1.3B,1.3,831.0,6.485455,58000,14.3,0.0006,0.1,bf16,3.3376,3.3248,27.79
cerebras_1.3B,1.3,846.0,6.597273,59000,14.3,0.0006,0.1,bf16,3.3148,3.3104,27.4
cerebras_1.3B,1.3,860.0,6.709091,60000,14.3,0.0006,0.1,bf16,3.3189,3.3063,27.28
cerebras_1.3B,1.3,874.0,6.820909,61000,14.3,0.0006,0.1,bf16,3.3481,3.3134,27.48
cerebras_1.3B,1.3,889.0,6.932727,62000,14.3,0.0006,0.1,bf16,3.326,3.2935,26.94
cerebras_1.3B,1.3,903.0,7.044545,63000,14.3,0.0006,0.1,bf16,3.2693,3.2618,26.1
cerebras_1.3B,1.3,917.0,7.156364,64000,14.3,0.0006,0.1,bf16,3.2982,3.2803,26.58
cerebras_1.3B,1.3,932.0,7.268182,65000,14.3,0.0006,0.1,bf16,3.3077,3.2939,26.95
cerebras_1.3B,1.3,946.0,7.38,66000,14.3,0.0006,0.1,bf16,3.3017,3.2744,26.43
cerebras_1.3B,1.3,960.0,7.491818,67000,14.3,0.0006,0.1,bf16,3.2548,3.2638,26.15
cerebras_1.3B,1.3,975.0,7.603636,68000,14.3,0.0006,0.1,bf16,3.2631,3.2676,26.25
cerebras_1.3B,1.3,989.0,7.715455,69000,14.3,0.0006,0.1,bf16,3.2971,3.2525,25.85
cerebras_1.3B,1.3,1003.0,7.827273,70000,14.3,0.0006,0.1,bf16,3.2706,3.2441,25.64
cerebras_1.3B,1.3,1018.0,7.939091,71000,14.3,0.0006,0.1,bf16,3.2518,3.2401,25.54
cerebras_1.3B,1.3,1032.0,8.050909,72000,14.3,0.0006,0.1,bf16,3.2797,3.247,25.71
cerebras_1.3B,1.3,1047.0,8.162727,73000,14.3,0.0006,0.1,bf16,3.256,3.2368,25.45
cerebras_1.3B,1.3,1061.0,8.274545,74000,14.3,0.0006,0.1,bf16,3.2169,3.1999,24.53
cerebras_1.3B,1.3,1075.0,8.386364,75000,14.3,0.0006,0.1,bf16,3.2397,3.2125,24.84
cerebras_1.3B,1.3,1090.0,8.498182,76000,14.3,0.0006,0.1,bf16,3.2572,3.2229,25.1
cerebras_1.3B,1.3,1104.0,8.61,77000,14.3,0.0006,0.1,bf16,3.2134,3.199,24.51
cerebras_1.3B,1.3,1118.0,8.721818,78000,14.3,0.0006,0.1,bf16,3.2621,3.238,25.48
cerebras_1.3B,1.3,1133.0,8.833636,79000,14.3,0.0006,0.1,bf16,3.2129,3.2022,24.59
cerebras_1.3B,1.3,1147.0,8.945455,80000,14.3,0.0006,0.1,bf16,3.2486,3.2104,24.79
cerebras_1.3B,1.3,1161.0,9.057273,81000,14.3,0.0006,0.1,bf16,3.2223,3.1955,24.42
cerebras_1.3B,1.3,1176.0,9.169091,82000,14.3,0.0006,0.1,bf16,3.2231,3.2036,24.62
cerebras_1.3B,1.3,1190.0,9.280909,83000,14.3,0.0006,0.1,bf16,3.2068,3.2029,24.6
cerebras_1.3B,1.3,1204.0,9.392727,84000,14.3,0.0006,0.1,bf16,3.1997,3.1901,24.29
cerebras_1.3B,1.3,1219.0,9.504545,85000,14.3,0.0006,0.1,bf16,3.2534,3.1992,24.51
cerebras_1.3B,1.3,1233.0,9.616364,86000,14.3,0.0006,0.1,bf16,3.2032,3.1741,23.91
cerebras_1.3B,1.3,1247.0,9.728182,87000,14.3,0.0006,0.1,bf16,3.182,3.1756,23.94
cerebras_1.3B,1.3,1262.0,9.84,88000,14.3,0.0006,0.1,bf16,3.2047,3.1774,23.98
cerebras_1.3B,1.3,1276.0,9.951818,89000,14.3,0.0006,0.1,bf16,3.1945,3.1684,23.77
cerebras_1.3B,1.3,1290.0,10.063636,90000,14.3,0.0006,0.1,bf16,3.1932,3.1675,23.75
cerebras_1.3B,1.3,1305.0,10.175455,91000,14.3,0.0006,0.1,bf16,3.1871,3.1656,23.7
cerebras_1.3B,1.3,1319.0,10.287273,92000,14.3,0.0006,0.1,bf16,3.1897,3.1615,23.61
cerebras_1.3B,1.3,1333.0,10.399091,93000,14.3,0.0006,0.1,bf16,3.2197,3.1906,24.3
cerebras_1.3B,1.3,1348.0,10.510909,94000,14.3,0.0006,0.1,bf16,3.1722,3.1606,23.58
cerebras_1.3B,1.3,1362.0,10.622727,95000,14.3,0.0006,0.1,bf16,3.1274,3.1238,22.73
cerebras_1.3B,1.3,1376.0,10.734545,96000,14.3,0.0006,0.1,bf16,3.1703,3.1546,23.44
cerebras_1.3B,1.3,1391.0,10.846364,97000,14.3,0.0006,0.1,bf16,3.1524,3.1348,22.98
cerebras_1.3B,1.3,1405.0,10.958182,98000,14.3,0.0006,0.1,bf16,3.1506,3.1366,23.02
cerebras_1.3B,1.3,1419.0,11.07,99000,14.3,0.0006,0.1,bf16,3.1497,3.1351,22.99
cerebras_1.3B,1.3,1434.0,11.181818,100000,14.3,0.0006,0.1,bf16,3.1297,3.1186,22.61
cerebras_1.3B,1.3,1448.0,11.293636,101000,14.3,0.0006,0.1,bf16,3.1432,3.1289,22.85
cerebras_1.3B,1.3,1462.0,11.405455,102000,14.3,0.0006,0.1,bf16,3.176,3.1598,23.56
cerebras_1.3B,1.3,1477.0,11.517273,103000,14.3,0.0006,0.1,bf16,3.1531,3.1217,22.68
cerebras_1.3B,1.3,1491.0,11.629091,104000,14.3,0.0006,0.1,bf16,3.1249,3.1099,22.42
cerebras_1.3B,1.3,1505.0,11.740909,105000,14.3,0.0006,0.1,bf16,3.1655,3.1309,22.89
cerebras_1.3B,1.3,1520.0,11.852727,106000,14.3,0.0006,0.1,bf16,3.1457,3.1157,22.55
cerebras_1.3B,1.3,1534.0,11.964545,107000,14.3,0.0006,0.1,bf16,3.1241,3.1022,22.25
cerebras_1.3B,1.3,1548.0,12.076364,108000,14.3,0.0006,0.1,bf16,3.1291,3.1116,22.46
cerebras_1.3B,1.3,1563.0,12.188182,109000,14.3,0.0006,0.1,bf16,3.138,3.105,22.31
cerebras_1.3B,1.3,1577.0,12.3,110000,14.3,0.0006,0.1,bf16,3.1452,3.1072,22.36
cerebras_1.3B,1.3,1591.0,12.411818,111000,14.3,0.0006,0.1,bf16,3.1085,3.0972,22.14
cerebras_1.3B,1.3,1606.0,12.523636,112000,14.3,0.0006,0.1,bf16,3.1181,3.0945,22.08
cerebras_1.3B,1.3,1620.0,12.635455,113000,14.3,0.0006,0.1,bf16,3.1435,3.0982,22.16
cerebras_1.3B,1.3,1634.0,12.747273,114000,14.3,0.0006,0.1,bf16,3.1117,3.0938,22.06
cerebras_1.3B,1.3,1649.0,12.859091,115000,14.3,0.0006,0.1,bf16,3.1076,3.086,21.89
cerebras_1.3B,1.3,1663.0,12.970909,116000,14.3,0.0006,0.1,bf16,3.1253,3.0976,22.14
cerebras_1.3B,1.3,1677.0,13.082727,117000,14.3,0.0006,0.1,bf16,3.0904,3.0616,21.36
cerebras_1.3B,1.3,1692.0,13.194545,118000,14.3,0.0006,0.1,bf16,3.1114,3.0947,22.08
cerebras_1.3B,1.3,1706.0,13.306364,119000,14.3,0.0006,0.1,bf16,3.0791,3.076,21.67
cerebras_1.3B,1.3,1720.0,13.418182,120000,14.3,0.0006,0.1,bf16,3.0883,3.068,21.5
cerebras_1.3B,1.3,1735.0,13.53,121000,14.3,0.0006,0.1,bf16,3.0835,3.0702,21.55
cerebras_1.3B,1.3,1749.0,13.641818,122000,14.3,0.0006,0.1,bf16,3.0818,3.0621,21.37
cerebras_1.3B,1.3,1763.0,13.753636,123000,14.3,0.0006,0.1,bf16,3.0869,3.0725,21.6
cerebras_1.3B,1.3,1778.0,13.865455,124000,14.3,0.0006,0.1,bf16,3.102,3.0765,21.68
cerebras_1.3B,1.3,1792.0,13.977273,125000,14.3,0.0006,0.1,bf16,3.0714,3.068,21.5
cerebras_1.3B,1.3,1806.0,14.089091,126000,14.3,0.0006,0.1,bf16,3.0802,3.0644,21.42
cerebras_1.3B,1.3,1821.0,14.200909,127000,14.3,0.0006,0.1,bf16,3.0808,3.063,21.39
cerebras_1.3B,1.3,1835.0,14.312727,128000,14.3,0.0006,0.1,bf16,3.0886,3.0609,21.35
cerebras_1.3B,1.3,1849.0,14.424545,129000,14.3,0.0006,0.1,bf16,3.0744,3.0521,21.16
cerebras_1.3B,1.3,1864.0,14.536364,130000,14.3,0.0006,0.1,bf16,3.0794,3.0579,21.28
cerebras_1.3B,1.3,1878.0,14.648182,131000,14.3,0.0006,0.1,bf16,3.0568,3.0428,20.96
cerebras_1.3B,1.3,1892.0,14.76,132000,14.3,0.0006,0.1,bf16,3.0907,3.0591,21.31
cerebras_1.3B,1.3,1907.0,14.871818,133000,14.3,0.0006,0.1,bf16,3.1002,3.0652,21.44
cerebras_1.3B,1.3,1921.0,14.983636,134000,14.3,0.0006,0.1,bf16,3.0711,3.0515,21.15
cerebras_1.3B,1.3,1935.0,15.095455,135000,14.3,0.0006,0.1,bf16,3.0787,3.0481,21.07
cerebras_1.3B,1.3,1950.0,15.207273,136000,14.3,0.0006,0.1,bf16,3.0532,3.0363,20.83
cerebras_1.3B,1.3,1964.0,15.319091,137000,14.3,0.0006,0.1,bf16,3.0633,3.0354,20.81
cerebras_1.3B,1.3,1978.0,15.430909,138000,14.3,0.0006,0.1,bf16,3.0623,3.039,20.88
cerebras_1.3B,1.3,1993.0,15.542727,139000,14.3,0.0006,0.1,bf16,3.0351,3.0181,20.45
cerebras_1.3B,1.3,2007.0,15.654545,140000,14.3,0.0006,0.1,bf16,3.0555,3.0468,21.05
cerebras_1.3B,1.3,2021.0,15.766364,141000,14.3,0.0006,0.1,bf16,3.0533,3.0286,20.67
cerebras_1.3B,1.3,2036.0,15.878182,142000,14.3,0.0006,0.1,bf16,3.0669,3.0393,20.89
cerebras_1.3B,1.3,2050.0,15.99,143000,14.3,0.0006,0.1,bf16,3.0184,3.0207,20.51
cerebras_1.3B,1.3,2050.0,15.99,144000,14.3,0.0006,0.1,bf16,3.0255,3.0089,20.26
cerebras_1.3B,1.3,2050.0,15.99,145000,14.3,0.0006,0.1,bf16,3.045,3.0192,20.47
cerebras_1.3B,1.3,2050.0,15.99,146000,14.3,0.0006,0.1,bf16,3.0705,3.0382,20.87
cerebras_1.3B,1.3,2050.0,15.99,147000,14.3,0.0006,0.1,bf16,3.042,3.0308,20.71
cerebras_2.7B,2.7,14.0,0.232238,1000,14.3,0.0006,0.1,bf16,6.0377,6.0114,408.06
cerebras_2.7B,2.7,29.0,0.464476,2000,14.3,0.0006,0.1,bf16,5.3203,5.2897,198.29
cerebras_2.7B,2.7,43.0,0.696713,3000,14.3,0.0006,0.1,bf16,4.9665,4.9366,139.3
cerebras_2.7B,2.7,57.0,0.928951,4000,14.3,0.0006,0.1,bf16,4.7087,4.698,109.73
cerebras_2.7B,2.7,72.0,1.161189,5000,14.3,0.0006,0.1,bf16,4.5511,4.5375,93.46
cerebras_2.7B,2.7,86.0,1.393427,6000,14.3,0.0006,0.1,bf16,4.4199,4.397,81.2
cerebras_2.7B,2.7,100.0,1.625664,7000,14.3,0.0006,0.1,bf16,4.314,4.2948,73.32
cerebras_2.7B,2.7,115.0,1.857902,8000,14.3,0.0006,0.1,bf16,4.2277,4.1897,66.01
cerebras_2.7B,2.7,129.0,2.09014,9000,14.3,0.0006,0.1,bf16,4.1673,4.1484,63.33
cerebras_2.7B,2.7,143.0,2.322378,10000,14.3,0.0006,0.1,bf16,4.1052,4.0792,59.1
cerebras_2.7B,2.7,158.0,2.554615,11000,14.3,0.0006,0.1,bf16,4.069,4.0507,57.44
cerebras_2.7B,2.7,172.0,2.786853,12000,14.3,0.0006,0.1,bf16,4.0175,3.99,54.05
cerebras_2.7B,2.7,186.0,3.019091,13000,14.3,0.0006,0.1,bf16,3.9343,3.9117,49.99
cerebras_2.7B,2.7,201.0,3.251329,14000,14.3,0.0006,0.1,bf16,3.9167,3.8887,48.85
cerebras_2.7B,2.7,215.0,3.483566,15000,14.3,0.0006,0.1,bf16,3.8679,3.8482,46.91
cerebras_2.7B,2.7,229.0,3.715804,16000,14.3,0.0006,0.1,bf16,3.8348,3.8267,45.91
cerebras_2.7B,2.7,244.0,3.948042,17000,14.3,0.0006,0.1,bf16,3.813,3.7859,44.08
cerebras_2.7B,2.7,258.0,4.18028,18000,14.3,0.0006,0.1,bf16,3.7847,3.7575,42.84
cerebras_2.7B,2.7,272.0,4.412517,19000,14.3,0.0006,0.1,bf16,3.7512,3.7271,41.56
cerebras_2.7B,2.7,287.0,4.644755,20000,14.3,0.0006,0.1,bf16,3.7053,3.6934,40.18
cerebras_2.7B,2.7,301.0,4.876993,21000,14.3,0.0006,0.1,bf16,3.6804,3.6651,39.06
cerebras_2.7B,2.7,315.0,5.109231,22000,14.3,0.0006,0.1,bf16,3.6859,3.6683,39.18
cerebras_2.7B,2.7,330.0,5.341469,23000,14.3,0.0006,0.1,bf16,3.6375,3.6336,37.85
cerebras_2.7B,2.7,344.0,5.573706,24000,14.3,0.0006,0.1,bf16,3.6344,3.6255,37.54
cerebras_2.7B,2.7,358.0,5.805944,25000,14.3,0.0006,0.1,bf16,3.6099,3.5919,36.3
cerebras_2.7B,2.7,373.0,6.038182,26000,14.3,0.0006,0.1,bf16,3.5961,3.5754,35.71
cerebras_2.7B,2.7,387.0,6.27042,27000,14.3,0.0006,0.1,bf16,3.6226,3.5938,36.37
cerebras_2.7B,2.7,401.0,6.502657,28000,14.3,0.0006,0.1,bf16,3.5458,3.5487,34.77
cerebras_2.7B,2.7,416.0,6.734895,29000,14.3,0.0006,0.1,bf16,3.5554,3.5217,33.84
cerebras_2.7B,2.7,430.0,6.967133,30000,14.3,0.0006,0.1,bf16,3.522,3.5114,33.49
cerebras_2.7B,2.7,444.0,7.199371,31000,14.3,0.0006,0.1,bf16,3.5197,3.5054,33.3
cerebras_2.7B,2.7,459.0,7.431608,32000,14.3,0.0006,0.1,bf16,3.5186,3.4975,33.03
cerebras_2.7B,2.7,473.0,7.663846,33000,14.3,0.0006,0.1,bf16,3.5082,3.4639,31.94
cerebras_2.7B,2.7,487.0,7.896084,34000,14.3,0.0006,0.1,bf16,3.479,3.4625,31.9
cerebras_2.7B,2.7,502.0,8.128322,35000,14.3,0.0006,0.1,bf16,3.4523,3.4321,30.94
cerebras_2.7B,2.7,516.0,8.360559,36000,14.3,0.0006,0.1,bf16,3.4466,3.4342,31.01
cerebras_2.7B,2.7,530.0,8.592797,37000,14.3,0.0006,0.1,bf16,3.4224,3.4073,30.18
cerebras_2.7B,2.7,545.0,8.825035,38000,14.3,0.0006,0.1,bf16,3.4493,3.4138,30.38
cerebras_2.7B,2.7,559.0,9.057273,39000,14.3,0.0006,0.1,bf16,3.4263,3.4006,29.98
cerebras_2.7B,2.7,573.0,9.28951,40000,14.3,0.0006,0.1,bf16,3.4025,3.4066,30.16
cerebras_2.7B,2.7,588.0,9.521748,41000,14.3,0.0006,0.1,bf16,3.3787,3.3691,29.05
cerebras_2.7B,2.7,602.0,9.753986,42000,14.3,0.0006,0.1,bf16,3.3918,3.3849,29.52
cerebras_2.7B,2.7,616.0,9.986224,43000,14.3,0.0006,0.1,bf16,3.3717,3.3422,28.28
cerebras_2.7B,2.7,631.0,10.218462,44000,14.3,0.0006,0.1,bf16,3.3624,3.3471,28.42
cerebras_2.7B,2.7,645.0,10.450699,45000,14.3,0.0006,0.1,bf16,3.3444,3.3357,28.1
cerebras_2.7B,2.7,659.0,10.682937,46000,14.3,0.0006,0.1,bf16,3.3684,3.3388,28.19
cerebras_2.7B,2.7,674.0,10.915175,47000,14.3,0.0006,0.1,bf16,3.3397,3.3382,28.17
cerebras_2.7B,2.7,688.0,11.147413,48000,14.3,0.0006,0.1,bf16,3.3546,3.3225,27.73
cerebras_2.7B,2.7,702.0,11.37965,49000,14.3,0.0006,0.1,bf16,3.3289,3.3067,27.29
cerebras_2.7B,2.7,717.0,11.611888,50000,14.3,0.0006,0.1,bf16,3.3121,3.2984,27.07
cerebras_2.7B,2.7,731.0,11.844126,51000,14.3,0.0006,0.1,bf16,3.3165,3.2774,26.51
cerebras_2.7B,2.7,745.0,12.076364,52000,14.3,0.0006,0.1,bf16,3.3146,3.2834,26.67
cerebras_2.7B,2.7,760.0,12.308601,53000,14.3,0.0006,0.1,bf16,3.287,3.2628,26.12
cerebras_2.7B,2.7,774.0,12.540839,54000,14.3,0.0006,0.1,bf16,3.2756,3.2712,26.34
cerebras_2.7B,2.7,788.0,12.773077,55000,14.3,0.0006,0.1,bf16,3.288,3.2753,26.45
cerebras_2.7B,2.7,803.0,13.005315,56000,14.3,0.0006,0.1,bf16,3.2688,3.2519,25.84
cerebras_2.7B,2.7,817.0,13.237552,57000,14.3,0.0006,0.1,bf16,3.2664,3.2495,25.78
cerebras_2.7B,2.7,831.0,13.46979,58000,14.3,0.0006,0.1,bf16,3.2722,3.2542,25.9
cerebras_2.7B,2.7,846.0,13.702028,59000,14.3,0.0006,0.1,bf16,3.2651,3.2302,25.28
cerebras_2.7B,2.7,860.0,13.934266,60000,14.3,0.0006,0.1,bf16,3.2634,3.2523,25.85
cerebras_2.7B,2.7,874.0,14.166503,61000,14.3,0.0006,0.1,bf16,3.229,3.2052,24.66
cerebras_2.7B,2.7,889.0,14.398741,62000,14.3,0.0006,0.1,bf16,3.2393,3.2186,24.99
cerebras_2.7B,2.7,903.0,14.630979,63000,14.3,0.0006,0.1,bf16,3.2461,3.212,24.83
cerebras_2.7B,2.7,917.0,14.863217,64000,14.3,0.0006,0.1,bf16,3.2309,3.2053,24.66
cerebras_2.7B,2.7,932.0,15.095455,65000,14.3,0.0006,0.1,bf16,3.2481,3.2132,24.86
cerebras_2.7B,2.7,946.0,15.327692,66000,14.3,0.0006,0.1,bf16,3.2138,3.2003,24.54
cerebras_2.7B,2.7,960.0,15.55993,67000,14.3,0.0006,0.1,bf16,3.2241,3.1924,24.35
cerebras_2.7B,2.7,975.0,15.792168,68000,14.3,0.0006,0.1,bf16,3.243,3.2048,24.65
cerebras_2.7B,2.7,989.0,16.024406,69000,14.3,0.0006,0.1,bf16,3.2026,3.1825,24.11
cerebras_2.7B,2.7,1003.0,16.256643,70000,14.3,0.0006,0.1,bf16,3.2068,3.1857,24.18
cerebras_2.7B,2.7,1018.0,16.488881,71000,14.3,0.0006,0.1,bf16,3.2243,3.1907,24.31
cerebras_2.7B,2.7,1032.0,16.721119,72000,14.3,0.0006,0.1,bf16,3.199,3.1806,24.06
cerebras_2.7B,2.7,1047.0,16.953357,73000,14.3,0.0006,0.1,bf16,3.1831,3.1644,23.67
cerebras_2.7B,2.7,1061.0,17.185594,74000,14.3,0.0006,0.1,bf16,3.204,3.1662,23.72
cerebras_2.7B,2.7,1075.0,17.417832,75000,14.3,0.0006,0.1,bf16,3.1757,3.1655,23.7
cerebras_2.7B,2.7,1090.0,17.65007,76000,14.3,0.0006,0.1,bf16,3.1632,3.1463,23.25
cerebras_2.7B,2.7,1104.0,17.882308,77000,14.3,0.0006,0.1,bf16,3.1896,3.1617,23.61
cerebras_2.7B,2.7,1118.0,18.114545,78000,14.3,0.0006,0.1,bf16,3.1697,3.1542,23.43
cerebras_2.7B,2.7,1133.0,18.346783,79000,14.3,0.0006,0.1,bf16,3.1449,3.1272,22.81
cerebras_2.7B,2.7,1147.0,18.579021,80000,14.3,0.0006,0.1,bf16,3.1746,3.1415,23.14
cerebras_2.7B,2.7,1161.0,18.811259,81000,14.3,0.0006,0.1,bf16,3.1658,3.137,23.04
cerebras_2.7B,2.7,1176.0,19.043497,82000,14.3,0.0006,0.1,bf16,3.1408,3.1239,22.74
cerebras_2.7B,2.7,1190.0,19.275734,83000,14.3,0.0006,0.1,bf16,3.1406,3.1248,22.75
cerebras_2.7B,2.7,1204.0,19.507972,84000,14.3,0.0006,0.1,bf16,3.1464,3.1232,22.72
cerebras_2.7B,2.7,1219.0,19.74021,85000,14.3,0.0006,0.1,bf16,3.1407,3.1054,22.32
cerebras_2.7B,2.7,1233.0,19.972448,86000,14.3,0.0006,0.1,bf16,3.1336,3.1034,22.27
cerebras_2.7B,2.7,1247.0,20.204685,87000,14.3,0.0006,0.1,bf16,3.1236,3.1023,22.25
cerebras_2.7B,2.7,1262.0,20.436923,88000,14.3,0.0006,0.1,bf16,3.1045,3.1037,22.28
cerebras_2.7B,2.7,1276.0,20.669161,89000,14.3,0.0006,0.1,bf16,3.1119,3.1039,22.29
cerebras_2.7B,2.7,1290.0,20.901399,90000,14.3,0.0006,0.1,bf16,3.105,3.0725,21.6
cerebras_2.7B,2.7,1305.0,21.133636,91000,14.3,0.0006,0.1,bf16,3.0874,3.087,21.91
cerebras_2.7B,2.7,1319.0,21.365874,92000,14.3,0.0006,0.1,bf16,3.146,3.1159,22.55
cerebras_2.7B,2.7,1333.0,21.598112,93000,14.3,0.0006,0.1,bf16,3.0951,3.0832,21.83
cerebras_2.7B,2.7,1348.0,21.83035,94000,14.3,0.0006,0.1,bf16,3.0842,3.0881,21.93
cerebras_2.7B,2.7,1362.0,22.062587,95000,14.3,0.0006,0.1,bf16,3.0843,3.0699,21.54
cerebras_2.7B,2.7,1376.0,22.294825,96000,14.3,0.0006,0.1,bf16,3.1108,3.0789,21.73
cerebras_2.7B,2.7,1391.0,22.527063,97000,14.3,0.0006,0.1,bf16,3.0998,3.0763,21.68
cerebras_2.7B,2.7,1405.0,22.759301,98000,14.3,0.0006,0.1,bf16,3.0778,3.0619,21.37
cerebras_2.7B,2.7,1419.0,22.991538,99000,14.3,0.0006,0.1,bf16,3.1048,3.0809,21.78
cerebras_2.7B,2.7,1434.0,23.223776,100000,14.3,0.0006,0.1,bf16,3.0843,3.0598,21.32
cerebras_2.7B,2.7,1448.0,23.456014,101000,14.3,0.0006,0.1,bf16,3.0774,3.0551,21.22
cerebras_2.7B,2.7,1462.0,23.688252,102000,14.3,0.0006,0.1,bf16,3.092,3.0516,21.15
cerebras_2.7B,2.7,1477.0,23.92049,103000,14.3,0.0006,0.1,bf16,3.062,3.0429,20.97
cerebras_2.7B,2.7,1491.0,24.152727,104000,14.3,0.0006,0.1,bf16,3.0882,3.0535,21.19
cerebras_2.7B,2.7,1505.0,24.384965,105000,14.3,0.0006,0.1,bf16,3.0507,3.0366,20.83
cerebras_2.7B,2.7,1520.0,24.617203,106000,14.3,0.0006,0.1,bf16,3.0769,3.046,21.03
cerebras_2.7B,2.7,1534.0,24.849441,107000,14.3,0.0006,0.1,bf16,3.0814,3.0677,21.49
cerebras_2.7B,2.7,1548.0,25.081678,108000,14.3,0.0006,0.1,bf16,3.0807,3.0378,20.86
cerebras_2.7B,2.7,1563.0,25.313916,109000,14.3,0.0006,0.1,bf16,3.0479,3.0383,20.87
cerebras_2.7B,2.7,1577.0,25.546154,110000,14.3,0.0006,0.1,bf16,3.0611,3.0398,20.9
cerebras_2.7B,2.7,1591.0,25.778392,111000,14.3,0.0006,0.1,bf16,3.0515,3.0236,20.56
cerebras_2.7B,2.7,1606.0,26.010629,112000,14.3,0.0006,0.1,bf16,3.0504,3.0348,20.8
cerebras_2.7B,2.7,1620.0,26.242867,113000,14.3,0.0006,0.1,bf16,3.0424,3.0378,20.86
cerebras_2.7B,2.7,1634.0,26.475105,114000,14.3,0.0006,0.1,bf16,3.0428,3.0221,20.53
cerebras_2.7B,2.7,1649.0,26.707343,115000,14.3,0.0006,0.1,bf16,3.0473,3.035,20.8
cerebras_2.7B,2.7,1663.0,26.93958,116000,14.3,0.0006,0.1,bf16,3.0497,3.0234,20.56
cerebras_2.7B,2.7,1677.0,27.171818,117000,14.3,0.0006,0.1,bf16,3.0513,3.0241,20.58
cerebras_2.7B,2.7,1692.0,27.404056,118000,14.3,0.0006,0.1,bf16,3.0342,3.018,20.45
cerebras_2.7B,2.7,1706.0,27.636294,119000,14.3,0.0006,0.1,bf16,3.0457,3.0171,20.43
cerebras_2.7B,2.7,1720.0,27.868531,120000,14.3,0.0006,0.1,bf16,3.0296,3.0208,20.51
cerebras_2.7B,2.7,1735.0,28.100769,121000,14.3,0.0006,0.1,bf16,3.0228,2.9994,20.07
cerebras_2.7B,2.7,1749.0,28.333007,122000,14.3,0.0006,0.1,bf16,3.032,3.0069,20.22
cerebras_2.7B,2.7,1763.0,28.565245,123000,14.3,0.0006,0.1,bf16,3.0044,2.993,19.94
cerebras_2.7B,2.7,1778.0,28.797483,124000,14.3,0.0006,0.1,bf16,3.0382,2.9982,20.05
cerebras_2.7B,2.7,1792.0,29.02972,125000,14.3,0.0006,0.1,bf16,2.9937,2.9895,19.88
cerebras_2.7B,2.7,1806.0,29.261958,126000,14.3,0.0006,0.1,bf16,3.0149,2.9932,19.95
cerebras_2.7B,2.7,1821.0,29.494196,127000,14.3,0.0006,0.1,bf16,2.9917,2.997,20.02
cerebras_2.7B,2.7,1835.0,29.726434,128000,14.3,0.0006,0.1,bf16,2.9997,2.9682,19.46
cerebras_2.7B,2.7,1849.0,29.958671,129000,14.3,0.0006,0.1,bf16,3.0072,2.976,19.61
cerebras_2.7B,2.7,1864.0,30.190909,130000,14.3,0.0006,0.1,bf16,3.0027,2.9822,19.73
cerebras_2.7B,2.7,1878.0,30.423147,131000,14.3,0.0006,0.1,bf16,2.9939,2.9733,19.56
cerebras_2.7B,2.7,1892.0,30.655385,132000,14.3,0.0006,0.1,bf16,2.9768,2.9599,19.3
cerebras_2.7B,2.7,1907.0,30.887622,133000,14.3,0.0006,0.1,bf16,3.0047,2.9797,19.68
cerebras_2.7B,2.7,1921.0,31.11986,134000,14.3,0.0006,0.1,bf16,2.9973,2.9706,19.5
cerebras_2.7B,2.7,1935.0,31.352098,135000,14.3,0.0006,0.1,bf16,3.0137,2.9901,19.89
cerebras_2.7B,2.7,1950.0,31.584336,136000,14.3,0.0006,0.1,bf16,2.9855,2.9641,19.38
cerebras_2.7B,2.7,1964.0,31.816573,137000,14.3,0.0006,0.1,bf16,2.9994,2.9628,19.35
cerebras_2.7B,2.7,1978.0,32.048811,138000,14.3,0.0006,0.1,bf16,2.9806,2.9668,19.43
cerebras_2.7B,2.7,1993.0,32.281049,139000,14.3,0.0006,0.1,bf16,2.9595,2.9568,19.24
